Name,Imdb,Status,Netflix us,Hulu us,Disney plus us,Appletv plus us
The House of Small Cubes,tt1361566,won,false,false,false,
Lavatory Lovestory,tt0983242,nominated,false,false,false,
Oktapodi,tt1323941,nominated,false,false,false,
Presto,tt1245104,nominated,false,false,true,
This Way Up,tt1279499,nominated,false,false,false,
Toyland,tt1280548,won,false,false,false,
Manon on the Asphalt,tt1186020,nominated,false,false,false,
New Boy,tt1095191,nominated,false,false,false,
On the Line,tt1219675,nominated,false,false,false,
The Pig,tt1333640,nominated,false,false,false,
Smile Pinki,tt1360065,won,false,false,false,
The Conscience of Nhem En,tt1360057,nominated,false,false,false,
The Final Inch,tt1360061,nominated,false,false,false,
The Witness from the Balcony of Room 306,tt1360068,nominated,false,false,false,
Man on Wire,tt1155592,won,false,false,false,
Encounters at the End of the World,tt1093824,nominated,false,false,false,
The Betrayal,tt1157685,nominated,false,false,false,
The Garden,tt1252486,nominated,false,false,false,
Trouble the Water,tt1149405,nominated,false,false,false,
Departures,tt1069238,won,false,false,false,
Revanche,tt1173745,nominated,false,false,false,
The Baader Meinhof Complex,tt0765432,nominated,false,false,false,
The Class,tt1068646,nominated,false,false,false,
Waltz with Bashir,tt1185616,nominated,false,false,false,
WALL·E,tt0910970,won,false,false,true,
Bolt,tt0397892,nominated,true,false,true,
Kung Fu Panda,tt0441773,nominated,false,false,false,
Hellboy II: The Golden Army,tt0411477,nominated,false,false,false,
The Hurt Locker,tt0887912,won,false,false,false,
A Serious Man,tt1019452,nominated,true,false,false,
An Education,tt1174732,nominated,false,false,false,
District 9,tt1136608,nominated,false,false,false,
Inglourious Basterds,tt0361748,nominated,true,false,false,
The Blind Side,tt0878804,nominated,false,false,false,
Up in the Air,tt1193138,nominated,false,true,false,
The Messenger,tt0790712,nominated,false,true,false,
Precious,tt0929632,won,false,false,false,
In the Loop,tt1226774,nominated,false,false,false,
Avatar,tt0499549,won,false,false,true,
Harry Potter and the Half-Blood Prince,tt0417741,nominated,false,false,false,
The White Ribbon,tt1149362,nominated,false,false,false,
Nine,tt0875034,nominated,false,false,false,
Sherlock Holmes,tt0988045,nominated,true,false,false,
The Imaginarium of Doctor Parnassus,tt1054606,nominated,false,false,false,
The Young Victoria,tt0962736,won,false,false,false,
Bright Star,tt0810784,nominated,false,false,false,
Coco Before Chanel,tt1035736,nominated,false,false,false,
Crazy Heart,tt1263670,won,false,false,false,
Paris 36,tt0948535,nominated,false,false,false,
The Princess and the Frog,tt0780521,nominated,true,false,true,
Up,tt1049413,won,false,false,true,
Fantastic Mr. Fox,tt0432283,nominated,false,false,false,
Transformers: Revenge of the Fallen,tt1055369,nominated,false,false,false,
Logorama,tt1563725,won,false,false,false,
A Matter of Loaf and Death,tt1118511,nominated,false,false,false,
French Roast,tt1323520,nominated,false,false,false,
Granny O'Grimm's Sleeping Beauty,tt1382454,nominated,false,false,false,
The Lady and the Reaper,tt1523317,nominated,false,false,false,
The New Tenants,tt1520428,won,false,false,false,
Instead of Abracadabra,tt1351684,nominated,false,false,false,
Kavi,tt1399573,nominated,false,false,false,
Miracle Fish,tt1337354,nominated,false,false,false,
The Door,tt1381557,nominated,false,false,false,
Music by Prudence,tt1543539,won,false,false,false,
China's Unnatural Disaster: The Tears of Sichuan Province,tt1430809,nominated,false,false,false,
Rabbit à la Berlin,tt1410281,nominated,false,false,false,
The Last Campaign of Governor Booth Gardner,tt1534853,nominated,false,false,false,
The Last Truck: Closing of a GM Plant,tt1487120,nominated,false,false,false,
The Cove,tt1313104,won,false,false,false,
Burma VJ: Reporting from a Closed Country,tt1333634,nominated,false,false,false,
"Food, Inc.",tt1286537,nominated,false,true,false,
The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,tt1319726,nominated,false,false,false,
Which Way Home,tt0489342,nominated,false,false,false,
The Secret in Their Eyes,tt1305806,won,false,false,false,
A Prophet,tt1235166,nominated,false,false,false,
Ajami,tt1077262,nominated,false,false,false,
The Milk of Sorrow,tt1206488,nominated,false,false,false,
Coraline,tt0327597,nominated,false,false,false,
The Secret of Kells,tt0485601,nominated,false,false,false,
Star Trek,tt0796366,won,false,false,false,
Il Divo,tt1023490,nominated,false,false,false,
No Country for Old Men,tt0477348,won,false,false,false,
Michael Clayton,tt0465538,nominated,false,false,false,
Juno,tt0467406,won,false,false,false,
Lars and the Real Girl,tt0805564,nominated,false,false,false,
The Savages,tt0775529,nominated,false,false,false,
Away from Her,tt0491747,nominated,false,false,false,
The Diving Bell and the Butterfly,tt0401383,nominated,false,false,false,
There Will Be Blood,tt0469494,won,true,false,false,
The Assassination of Jesse James by the Coward Robert Ford,tt0443680,nominated,false,false,false,
Sweeney Todd: The Demon Barber of Fleet Street,tt0408236,won,true,false,false,
American Gangster,tt0765429,nominated,false,false,false,
The Bourne Ultimatum,tt0440963,won,false,false,false,
Into the Wild,tt0758758,nominated,false,false,false,
Elizabeth: The Golden Age,tt0414055,won,true,false,false,
Across the Universe,tt0445922,nominated,false,false,false,
Once,tt0907657,won,false,false,false,
August Rush,tt0426931,nominated,false,false,false,
Enchanted,tt0461770,nominated,false,false,false,
Atonement,tt0783233,won,false,false,false,
3:10 to Yuma,tt0381849,nominated,false,false,false,
The Kite Runner,tt0419887,nominated,false,false,false,
Transformers,tt0418279,nominated,false,false,false,
The Golden Compass,tt0385752,won,false,false,false,
Pirates of the Caribbean: At World's End,tt0449088,nominated,false,false,true,
Peter & the Wolf,tt0863136,won,false,false,false,
Even Pigeons Go to Heaven,tt1066329,nominated,false,false,false,
I Met the Walrus,tt1156511,nominated,false,false,false,
Madame Tutli-Putli,tt1029440,nominated,false,false,false,
My Love,tt0874952,nominated,false,false,false,
The Mozart of Pickpockets,tt0820971,won,false,false,false,
At Night,tt1117985,nominated,false,false,false,
Tanghi argentini,tt0812387,nominated,false,false,false,
The Substitute,tt0922627,nominated,false,false,false,
The Tonto Woman,tt1176466,nominated,false,false,false,
Freeheld,tt0914369,won,false,false,false,
La corona,tt1157626,nominated,false,false,false,
Salim Baba,tt1157707,nominated,false,false,false,
Sari's Mother,tt0841160,nominated,false,false,false,
Taxi to the Dark Side,tt0854678,won,false,false,false,
No End in Sight,tt0912593,nominated,false,false,false,
Operation Homecoming: Writing the Wartime Experience,tt0970184,nominated,false,false,false,
Sicko,tt0386032,nominated,false,false,false,
War Dance,tt0912599,nominated,false,false,false,
The Counterfeiters,tt0813547,won,false,false,false,
12,tt0488478,nominated,false,false,false,
Beaufort,tt0758732,nominated,false,false,false,
Katyn,tt0879843,nominated,false,false,false,
Mongol: The Rise of Genghis Khan,tt0416044,nominated,false,false,false,
Ratatouille,tt0382932,won,false,false,true,
Persepolis,tt0808417,nominated,false,false,false,
Surf's Up,tt0423294,nominated,false,false,false,
La Vie En Rose,tt0450188,won,false,false,false,
Norbit,tt0477051,nominated,false,false,false,
The Departed,tt0407887,won,false,false,false,
The Queen,tt0436697,nominated,false,false,false,
Little Miss Sunshine,tt0449059,won,false,false,false,
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,tt0443453,nominated,false,false,false,
Children of Men,tt0206634,nominated,false,false,false,
Little Children,tt0404203,nominated,false,false,false,
Notes on a Scandal,tt0465551,nominated,false,true,false,
Pan's Labyrinth,tt0457430,won,true,false,false,
The Black Dahlia,tt0387877,nominated,false,false,false,
The Illusionist,tt0443543,nominated,false,false,false,
The Prestige,tt0482571,nominated,false,false,false,
The Good Shepherd,tt0343737,nominated,false,false,false,
Blood Diamond,tt0450259,nominated,false,false,false,
United 93,tt0475276,nominated,false,false,false,
Marie Antoinette,tt0422720,won,false,false,false,
Curse of the Golden Flower,tt0473444,nominated,false,false,false,
The Devil Wears Prada,tt0458352,nominated,false,false,false,
An Inconvenient Truth,tt0497116,won,false,false,false,
Cars,tt0317219,nominated,false,false,true,
Babel,tt0449467,won,true,false,false,
The Good German,tt0452624,nominated,false,false,false,
Dreamgirls,tt0443489,won,false,false,false,
Apocalypto,tt0472043,nominated,false,false,false,
Flags of Our Fathers,tt0418689,nominated,false,false,false,
Letters from Iwo Jima,tt0498380,won,false,false,false,
Pirates of the Caribbean: Dead Man's Chest,tt0383574,won,false,false,true,
Poseidon,tt0409182,nominated,false,false,false,
Superman Returns,tt0348150,nominated,false,false,false,
The Danish Poet,tt0933357,won,false,false,false,
Lifted,tt0945571,nominated,false,false,true,
Maestro,tt0951144,nominated,false,false,false,
No Time for Nuts,tt0902999,nominated,false,false,false,
The Little Matchgirl,tt0816562,nominated,false,false,false,
West Bank Story,tt0438575,won,false,false,false,
Binta and the Great Idea,tt0442001,nominated,false,false,false,
Helmer & Son,tt0955271,nominated,false,false,false,
One Too Many,tt0460616,nominated,false,false,false,
The Saviour,tt0467485,nominated,false,false,false,
The Blood of Yingzhou District,tt0859595,won,false,false,false,
Recycled Life,tt0859631,nominated,false,false,false,
Rehearsing a Dream,tt0982919,nominated,false,false,false,
Two Hands: The Leon Fleisher Story,tt0951151,nominated,false,false,false,
Deliver Us from Evil,tt0814075,nominated,false,false,false,
Iraq in Fragments,tt0492466,nominated,false,false,false,
Jesus Camp,tt0486358,nominated,false,false,false,
"My Country, My Country",tt4425258,nominated,false,false,false,
The Lives of Others,tt0405094,won,false,false,false,
After the Wedding,tt0457655,nominated,false,false,false,
Days of Glory,tt0444182,nominated,false,false,false,
Water,tt0240200,nominated,false,false,false,
Happy Feet,tt0366548,won,false,false,false,
Monster House,tt0385880,nominated,true,false,false,
Click,tt0389860,nominated,true,false,false,
Million Dollar Baby,tt0405159,won,false,false,false,
Eternal Sunshine of the Spotless Mind,tt0338013,won,false,false,false,
Hotel Rwanda,tt0395169,nominated,false,false,false,
Vera Drake,tt0383694,nominated,false,false,false,
Sideways,tt0375063,won,false,false,false,
Before Sunset,tt0381681,nominated,false,false,false,
The Aviator,tt0338751,won,false,false,false,
A Very Long Engagement,tt0344510,nominated,false,false,false,
House of Flying Daggers,tt0385004,nominated,false,false,false,
The Passion of the Christ,tt0335345,nominated,false,false,false,
The Phantom of the Opera,tt0293508,nominated,false,false,false,
Collateral,tt0369339,nominated,false,false,false,
Troy,tt0332452,nominated,false,false,false,
The Motorcycle Diaries,tt0318462,won,false,false,false,
Shrek 2,tt0298148,nominated,false,false,false,
The Chorus,tt0372824,nominated,false,false,false,
The Polar Express,tt0338348,nominated,true,false,false,
Finding Neverland,tt0308644,won,false,false,false,
Harry Potter and the Prisoner of Azkaban,tt0304141,nominated,false,false,false,
The Village,tt0368447,nominated,false,false,false,
Ray,tt0350258,won,false,false,false,
The Incredibles,tt0317705,won,false,false,true,
Spider-Man 2,tt0316654,won,false,false,false,
"I, Robot",tt0343818,nominated,false,false,false,
Ryan,tt0414469,won,false,false,false,
Birthday Boy,tt0435933,nominated,false,false,false,
Gopher Broke,tt0438064,nominated,false,false,false,
Guard Dog,tt0430159,nominated,false,false,false,
Lorenzo,tt0412936,nominated,false,false,false,
Wasp,tt0388534,won,false,false,false,
7:35 in the Morning,tt0406501,nominated,false,false,false,
Everything in This Country Must,tt0443499,nominated,false,false,false,
Little Terrorist,tt0425200,nominated,false,false,false,
"Two Cars, One Night",tt0390579,nominated,false,false,false,
Mighty Times: The Children's March,tt0443587,won,false,false,false,
Autism Is a World,tt0443434,nominated,false,false,false,
Hardwood,tt0443531,nominated,false,false,false,
Sister Rose's Passion,tt0420195,nominated,false,false,false,
The Children of Leningradsky,tt0442947,nominated,false,false,false,
Born Into Brothels: Calcutta's Red Light Kids,tt0388789,won,false,false,false,
Super Size Me,tt0390521,nominated,false,false,false,
The Story of the Weeping Camel,tt0373861,nominated,false,false,false,
Tupac: Resurrection,tt0343121,nominated,false,false,false,
Twist of Faith,tt0436857,nominated,false,false,false,
The Sea Inside,tt0369702,won,false,false,false,
As It Is in Heaven,tt0382330,nominated,false,false,false,
Downfall,tt0363163,nominated,false,false,false,
Yesterday,tt0419279,nominated,false,false,false,
Shark Tale,tt0307453,nominated,false,false,false,
Lemony Snicket's A Series of Unfortunate Events,tt0339291,won,true,false,false,
Crash,tt0375679,won,true,false,false,
Capote,tt0379725,nominated,false,false,false,
"Good Night, and Good Luck.",tt0433383,nominated,false,false,false,
Munich,tt0408306,nominated,false,false,false,
Match Point,tt0416320,nominated,false,false,false,
Syriana,tt0365737,nominated,false,false,false,
The Squid and the Whale,tt0367089,nominated,true,false,false,
Brokeback Mountain,tt0388795,won,false,false,false,
A History of Violence,tt0399146,nominated,false,false,false,
The Constant Gardener,tt0387131,nominated,false,false,false,
Memoirs of a Geisha,tt0397535,won,false,false,false,
Batman Begins,tt0372784,nominated,false,false,false,
The New World,tt0402399,nominated,false,false,false,
Harry Potter and the Goblet of Fire,tt0330373,nominated,false,false,false,
Pride & Prejudice,tt0414387,nominated,false,false,false,
Cinderella Man,tt0352248,nominated,false,false,false,
Walk the Line,tt0358273,nominated,false,false,false,
Charlie and the Chocolate Factory,tt0367594,nominated,false,false,false,
Mrs Henderson Presents,tt0413015,nominated,false,false,false,
Hustle & Flow,tt0410097,won,false,false,false,
Transamerica,tt0407265,nominated,false,false,false,
King Kong,tt0360717,won,false,false,false,
War of the Worlds,tt0407304,nominated,false,false,false,
The Moon and the Son: An Imagined Conversation,tt0449619,won,false,false,false,
9,tt0443424,nominated,false,false,false,
Badgered,tt0455912,nominated,false,false,false,
One Man Band,tt0479113,nominated,false,false,false,
The Mysterious Geographic Explorations of Jasper Morello,tt0469146,nominated,false,false,false,
Six Shooter,tt0425458,won,false,false,false,
Cashback,tt0409799,nominated,false,false,false,
Our Time Is Up,tt0427617,nominated,false,false,false,
The Last Farm,tt0461847,nominated,false,false,false,
The Runaway,tt0452139,nominated,false,false,false,
A Note of Triumph: The Golden Age of Norman Corwin,tt0491795,won,false,false,false,
God Sleeps in Rwanda,tt0480247,nominated,false,false,false,
The Death of Kevin Carter: Casualty of the Bang Bang Club,tt0439676,nominated,false,false,false,
The Mushroom Club,tt0762119,nominated,false,false,false,
March of the Penguins,tt0428803,won,false,false,false,
Darwin's Nightmare,tt0424024,nominated,false,false,false,
Enron: The Smartest Guys in the Room,tt1016268,nominated,false,false,false,
Murderball,tt0436613,nominated,false,false,false,
Street Fight,tt0457496,nominated,false,false,false,
